id,cardno,expansion,japanese_name,image_url,detail_page_url,japanese_set_name,card_class,card_type,card_subtype,rarity,cost,attack,defense,card_text,illustrator,last_scraped_details_at,created_at,updated_at
1316,ETD02-011,ETD02,ミスチーフゾンビ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD02/etd02-011.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD02-011&expansion=ETD02&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:06.024727,2025-06-01 16:11:16.638545
1317,ETD02-012,ETD02,ソウルミニデビル,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD02/etd02-012.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD02-012&expansion=ETD02&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:06.025309,2025-06-01 16:11:16.639353
1318,ETD02-013,ETD02,ボーンキマイラ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD02/etd02-013.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD02-013&expansion=ETD02&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:06.025919,2025-06-01 16:11:16.640202
1319,ETD02-014,ETD02,スパルトイサージェント,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD02/etd02-014.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD02-014&expansion=ETD02&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:06.026492,2025-06-01 16:11:16.640953
1320,ETD02-015,ETD02,ネクロカーニバル,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD02/etd02-015.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD02-015&expansion=ETD02&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:06.027048,2025-06-01 16:11:16.641762
1321,ETD03-001,ETD03,ブロッサムウルフ・スレイド,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-001.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-001&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.527388,2025-06-01 16:11:19.190631
1322,ETD03-002,ETD03,ブロッサムウルフ・スレイド,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-002.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-002&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.528892,2025-06-01 16:11:19.192433
1323,ETD03-003,ETD03,ガーベラベアー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-003.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-003&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.530053,2025-06-01 16:11:19.193802
1324,ETD03-004,ETD03,ガーベラベアー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-004.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-004&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.530879,2025-06-01 16:11:19.194835
1325,ETD03-005,ETD03,エルフプリンセスメイジ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-005.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-005&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.531764,2025-06-01 16:11:19.195702
1326,ETD03-006,ETD03,エルフプリンセスメイジ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-006.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-006&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.532473,2025-06-01 16:11:19.196585
1327,ETD03-007,ETD03,ベビーエルフ・メイ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-007.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-007&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.53313,2025-06-01 16:11:19.197343
1328,ETD03-008,ETD03,自然の導き,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-008.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-008&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.533741,2025-06-01 16:11:19.198068
1329,ETD03-009,ETD03,収穫祭,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-009.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-009&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.534525,2025-06-01 16:11:19.198787
1330,ETD03-010,ETD03,沼の精,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-010.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-010&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.53512,2025-06-01 16:11:19.19949
1331,ETD03-011,ETD03,パフュームドワーフ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-011.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-011&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.535688,2025-06-01 16:11:19.200209
1333,ETD03-013,ETD03,エルフバード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-013.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-013&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.536898,2025-06-01 16:11:19.201878
1334,ETD03-014,ETD03,ローズディアー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-014.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-014&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.537456,2025-06-01 16:11:19.20293
1335,ETD03-015,ETD03,アーチャー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/ETD03/etd03-015.png,https://shadowverse-evolve.com/cardlist/?cardno=ETD03-015&expansion=ETD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:08.538083,2025-06-01 16:11:19.203701
1336,CSD01-001,CSD01,サイレンススズカ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-001.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-001&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:10.999018,2025-06-01 16:11:21.953656
1337,CSD01-002,CSD01,サイレンススズカ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-002.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-002&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.000618,2025-06-01 16:11:21.955356
1338,CSD01-003,CSD01,トウカイテイオー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-003.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-003&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.001763,2025-06-01 16:11:21.956547
1339,CSD01-004,CSD01,トウカイテイオー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-004.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-004&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.002643,2025-06-01 16:11:21.957492
1340,CSD01-005,CSD01,スペシャルウィーク,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-005.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-005&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.003369,2025-06-01 16:11:21.958337
1341,CSD01-006,CSD01,スペシャルウィーク,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-006.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-006&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.004126,2025-06-01 16:11:21.959093
1342,CSD01-007,CSD01,〔ようこそ、トレセン学園へ！〕駿川たづな,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-007.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-007&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.004921,2025-06-01 16:11:21.959862
1343,CSD01-008,CSD01,エイシンフラッシュ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-008.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-008&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.006095,2025-06-01 16:11:21.960543
1344,CSD01-009,CSD01,検証、開始,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-009.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-009&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.007286,2025-06-01 16:11:21.961194
1345,CSD01-010,CSD01,見習い魔女と長い夜,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-010.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-010&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.008075,2025-06-01 16:11:21.961881
1346,CSD01-011,CSD01,タマモクロス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-011.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-011&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.00873,2025-06-01 16:11:21.96254
1347,CSD01-012,CSD01,雨の独奏、私の独創,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-012.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-012&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.009353,2025-06-01 16:11:21.963174
1348,CSD01-013,CSD01,運の行方,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-013.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-013&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.009993,2025-06-01 16:11:21.963818
1349,CSD01-014,CSD01,マーベラスサンデー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-014.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-014&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.010631,2025-06-01 16:11:21.964472
1350,CSD01-015,CSD01,ハルウララ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/CSD01/csd01-015.png,https://shadowverse-evolve.com/cardlist/?cardno=CSD01-015&expansion=CSD01&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:11.01123,2025-06-01 16:11:21.965147
1381,SD03-001,SD03,ミスリルゴーレム,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-001.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-001&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.769791,2025-06-01 16:11:29.951595
1382,SD03-002,SD03,ルーンブレードサモナー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-002.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-002&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.771535,2025-06-01 16:11:29.953272
1383,SD03-003,SD03,デモンフレイムメイジ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-003.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-003&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.772741,2025-06-01 16:11:29.954553
1384,SD03-004,SD03,デモンフレイムメイジ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-004.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-004&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.773817,2025-06-01 16:11:29.955961
1385,SD03-005,SD03,知恵の光,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-005.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-005&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.774705,2025-06-01 16:11:29.956849
1386,SD03-006,SD03,ファイアーチェイン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-006.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-006&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.775437,2025-06-01 16:11:29.957615
1387,SD03-007,SD03,ライトニングシューター,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-007.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-007&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.776125,2025-06-01 16:11:29.958286
1388,SD03-008,SD03,ペンギンウィザード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-008.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-008&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.776789,2025-06-01 16:11:29.958948
1389,SD03-009,SD03,ペンギンウィザード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-009.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-009&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.777414,2025-06-01 16:11:29.959624
1390,SD03-010,SD03,ルーキーマジシャン・サミー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-010.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-010&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.777974,2025-06-01 16:11:29.960255
1392,SD03-012,SD03,ウィンドブラスト,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-012.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-012&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.779159,2025-06-01 16:11:29.961603
1393,SD03-013,SD03,魔力の蓄積,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-013.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-013&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.779683,2025-06-01 16:11:29.962237
1394,SD03-014,SD03,炎の握撃,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-014.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-014&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.78026,2025-06-01 16:11:29.962867
1395,SD03-015,SD03,マジックミサイル,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD03/SD03-015.png,https://shadowverse-evolve.com/cardlist/?cardno=SD03-015&expansion=SD03&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:18.780844,2025-06-01 16:11:29.963481
1396,SD04-001,SD04,ファフニール,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-001.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-001&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.530953,2025-06-01 16:11:32.523591
1397,SD04-002,SD04,竜の託宣,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-002.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-002&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.532103,2025-06-01 16:11:32.525222
1398,SD04-003,SD04,ドラゴンウォーリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-003.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-003&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.532969,2025-06-01 16:11:32.526549
1399,SD04-004,SD04,ドラゴンウォーリア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-004.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-004&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.533694,2025-06-01 16:11:32.527453
1400,SD04-005,SD04,ドラゴニュートプリンセス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-005.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-005&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.534321,2025-06-01 16:11:32.528407
1401,SD04-006,SD04,ドラゴンガード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-006.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-006&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.534946,2025-06-01 16:11:32.529255
1402,SD04-007,SD04,ファイアーリザード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-007.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-007&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.535498,2025-06-01 16:11:32.529917
1403,SD04-008,SD04,ドレッドドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-008.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-008&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.536025,2025-06-01 16:11:32.530623
1404,SD04-009,SD04,ルフ鳥,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-009.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-009&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.536553,2025-06-01 16:11:32.531287
1405,SD04-010,SD04,ルフ鳥,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-010.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-010&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.537329,2025-06-01 16:11:32.531916
1406,SD04-011,SD04,グリントドラゴン,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-011.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-011&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.538034,2025-06-01 16:11:32.532551
1407,SD04-012,SD04,ドラゴンライダー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-012.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-012&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.538705,2025-06-01 16:11:32.533169
1408,SD04-013,SD04,ドラゴンライダー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-013.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-013&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.539277,2025-06-01 16:11:32.533795
1409,SD04-014,SD04,海剣竜,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-014.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-014&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.539804,2025-06-01 16:11:32.534391
1410,SD04-015,SD04,ブレイジングブレス,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD04/SD04-015.png,https://shadowverse-evolve.com/cardlist/?cardno=SD04-015&expansion=SD04&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:21.540317,2025-06-01 16:11:32.53501
1411,SD05-001,SD05,クイーンヴァンパイア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-001.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-001&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.992779,2025-06-01 16:11:35.160061
1412,SD05-002,SD05,アルカード,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-002.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-002&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.993778,2025-06-01 16:11:35.161221
1413,SD05-003,SD05,悪戯なネクロマンサー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-003.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-003&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.994625,2025-06-01 16:11:35.161982
1414,SD05-004,SD05,悪戯なネクロマンサー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-004.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-004&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.995364,2025-06-01 16:11:35.162692
1415,SD05-005,SD05,ミッドナイトヴァンパイア,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-005.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-005&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.996029,2025-06-01 16:11:35.163425
1416,SD05-006,SD05,夜の群れ,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-006.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-006&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.996721,2025-06-01 16:11:35.164164
1417,SD05-007,SD05,スペクター,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-007.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-007&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.997378,2025-06-01 16:11:35.165179
1418,SD05-008,SD05,スパルトイサージェント,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-008.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-008&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.998111,2025-06-01 16:11:35.166172
1419,SD05-009,SD05,アンデッドキング,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-009.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-009&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.998887,2025-06-01 16:11:35.16686
1420,SD05-010,SD05,レッサーマミー,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-010.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-010&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:23.999691,2025-06-01 16:11:35.167458
1422,SD05-012,SD05,リリム,https://shadowverse-evolve.com/wordpress/wp-content/images/cardlist/SD05/SD05-012.png,https://shadowverse-evolve.com/cardlist/?cardno=SD05-012&expansion=SD05&view=image,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-01 15:58:24.002163,2025-06-01 16:11:35.168656
